event_id,name,url,image_url,date,time,status,segment,genre,subgenre,venue_name,venue_city,venue_address,venue_lat,venue_lon,price_min,price_max,currency,day_of_week,month_name,month_num,year,hour
Z698xZq2Z1kuV7orv,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-tickets/374111781?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-09-26,19:30:00,onsale,Arts & Theatre,Theatre,Musical,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Saturday,September,9,2026,19
Z698xZq2Z1kb8_E4_,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-tickets/610667559?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-10-01,18:30:00,onsale,Arts & Theatre,Theatre,Miscellaneous,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Thursday,October,10,2026,18
Z698xZq2Z16v0tZef-,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-tickets/1929002521?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-10-02,18:30:00,onsale,Arts & Theatre,Theatre,Miscellaneous,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Friday,October,10,2026,18
Z698xZq2Z16vGYa4e4,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-tickets/1330255095?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-10-03,13:00:00,onsale,Arts & Theatre,Theatre,Miscellaneous,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Saturday,October,10,2026,13
Z698xZq2Z16vf9ZaJ6,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-tickets/1517009987?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-10-03,19:30:00,onsale,Arts & Theatre,Theatre,Musical,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Saturday,October,10,2026,19
Z698xZq2Z16vrpve8y,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-tickets/1796042439?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-10-08,18:30:00,onsale,Arts & Theatre,Theatre,Musical,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Thursday,October,10,2026,18
Z698xZq2Z1kFske1p,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-tickets/231182296?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-10-09,18:30:00,onsale,Arts & Theatre,Theatre,Miscellaneous,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Friday,October,10,2026,18
Z698xZq2Z1kFs7YJ7,The Magic Numbers,https://www.ticketmaster.se/event/the-magic-numbers-tickets/231130984?language=en-us,https://s1.ticketm.net/dam/a/ef4/dd7d3356-ba6e-4e26-8a82-0e1f685f0ef4_TABLET_LANDSCAPE_16_9.jpg,2026-10-09,19:00:00,onsale,Music,Alternative,Indie Pop,,Stockholm,Hornstulls strand 4,59.31465,18.03185,,,,Friday,October,10,2026,19
Z698xZq2Z16v8e-Pua,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-tickets/1402865349?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-10-10,13:00:00,onsale,Arts & Theatre,Theatre,Musical,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Saturday,October,10,2026,13
Z698xZq2Z16ev_r7Fw,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-tickets/2059784232?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-10-10,19:30:00,onsale,Arts & Theatre,Theatre,Miscellaneous,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Saturday,October,10,2026,19
Z698xZq2Z16vFouVGs,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-tickets/1211374331?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-10-15,18:30:00,onsale,Arts & Theatre,Theatre,Miscellaneous,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Thursday,October,10,2026,18
Z698xZq2Z16vPSf_ZI,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-tickets/1973519028?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-10-16,18:30:00,onsale,Arts & Theatre,Theatre,Musical,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Friday,October,10,2026,18
Z698xZq2Z1k0N4-fO,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-tickets/923561520?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-10-17,13:00:00,onsale,Arts & Theatre,Theatre,Miscellaneous,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Saturday,October,10,2026,13
Z698xZq2Z16eZgowFF,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-tickets/2035472208?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-10-17,19:30:00,onsale,Arts & Theatre,Theatre,Miscellaneous,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Saturday,October,10,2026,19
Z698xZq2Z1kvbO7Zb,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-tickets/58804018?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-10-22,18:30:00,onsale,Arts & Theatre,Theatre,Musical,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Thursday,October,10,2026,18
Z698xZq2Z1koybdfg,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-tickets/479603535?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-10-23,18:30:00,onsale,Arts & Theatre,Theatre,Musical,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Friday,October,10,2026,18
Z698xZq2Z16v4x0IFA,"Joe Bonamassa: Live in concert,Platinum Tickets",https://www.ticketmaster.se/event/joe-bonamassa-live-in-concertplatinum-tickets-tickets/1562928205?language=en-us,https://media.ticketmaster.eu/sweden/8856bd6917b55886a5cbfe5c472f5f91.jpg,2026-10-23,20:00:00,onsale,Music,Rock,Pop,,Stockholm,Globentorget 2,59.29416,18.08081,,,,Friday,October,10,2026,20
Z698xZq2Z1k86FobO,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-tickets/407211620?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-10-24,13:00:00,onsale,Arts & Theatre,Theatre,Musical,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Saturday,October,10,2026,13
Z698xZq2Z1k7-bAQA,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-tickets/121605685?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-10-24,19:30:00,onsale,Arts & Theatre,Theatre,Musical,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Saturday,October,10,2026,19
Z698xZq2Z16vvg4M0x,FAMILY SHOW - MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/family-show-mamma-mia-the-party-tickets/1075577922?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-10-25,14:00:00,onsale,Arts & Theatre,Theatre,Musical,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Sunday,October,10,2026,14
Z698xZq2Z1kuoe383,"Deep Purple, Platinum tickets",https://www.ticketmaster.se/event/deep-purple-platinum-tickets-tickets/351092412?language=en-us,https://s1.ticketm.net/dam/a/1ab/d2166ea6-ff9e-4067-8c0e-02ae0a38e1ab_TABLET_LANDSCAPE_LARGE_16_9.jpg,2026-10-26,19:30:00,onsale,Music,Rock,Pop,,Stockholm,Globentorget 2,59.29416,18.08081,,,,Monday,October,10,2026,19
Z698xZq2Z16vaPF9xF,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-tickets/1265217888?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-10-30,18:30:00,onsale,Arts & Theatre,Theatre,Miscellaneous,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Friday,October,10,2026,18
Z698xZq2Z1ka9v9Q8,The Fray - Autumn Light Tour,https://www.ticketmaster.se/event/the-fray-autumn-light-tour-tickets/257057690?language=en-us,https://s1.ticketm.net/dam/a/934/5c3b06ec-78b0-4b96-ae7e-56425753f934_RETINA_PORTRAIT_3_2.jpg,2026-10-30,20:00:00,onsale,Music,Other,Other,B-K,Stockholm,Frihamnsgatan 14,59.3417,18.11862,,,,Friday,October,10,2026,20
Z698xZq2Z16vu-uSb6,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-tickets/1361373607?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-10-31,13:00:00,onsale,Arts & Theatre,Theatre,Miscellaneous,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Saturday,October,10,2026,13
Z698xZq2Z16vqNawoA,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-tickets/1763272445?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-10-31,19:30:00,onsale,Arts & Theatre,Theatre,Miscellaneous,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Saturday,October,10,2026,19
Z698xZq2Z1kOxjFbE,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-tickets/822708627?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-11-05,18:30:00,onsale,Arts & Theatre,Theatre,Miscellaneous,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Thursday,November,11,2026,18
Z698xZq2Z16vP-_6aJ,"Elvis, Elvis, Elvis!",https://www.ticketmaster.se/event/elvis-elvis-elvis-tickets/1961647266?language=en-us,https://s1.ticketm.net/dam/a/743/ffe78e3c-4f1d-44b0-8303-99bfcf80d743_ARTIST_PAGE_3_2.jpg,2026-11-05,19:00:00,onsale,Music,Rock,Pop,,Stockholm,Djurgårdsslätten 43-45,59.32458,18.0997,,,,Thursday,November,11,2026,19
Z698xZq2Z1k0_jP-0,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-tickets/919725864?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-11-06,18:30:00,onsale,Arts & Theatre,Theatre,Musical,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Friday,November,11,2026,18
Z698xZq2Z16vC6FSFM,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-tickets/1387233237?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-11-07,13:00:00,onsale,Arts & Theatre,Theatre,Miscellaneous,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Saturday,November,11,2026,13
Z698xZq2Z1AYfdfA,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-tickets/30503505?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-11-07,19:30:00,onsale,Arts & Theatre,Theatre,Miscellaneous,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Saturday,November,11,2026,19
Z698xZq2Z1kF3fKab,Beth Hart,https://www.ticketmaster.se/event/beth-hart-tickets/212513258?language=en-us,https://s1.ticketm.net/dam/a/b4c/91190663-23ba-4a63-bb2f-0e8187e2db4c_EVENT_DETAIL_PAGE_16_9.jpg,2026-11-07,20:00:00,rescheduled,Music,Rock,Pop,B-K,Stockholm,Frihamnsgatan 14,59.3417,18.11862,,,,Saturday,November,11,2026,20
Z698xZq2Z1k-vaeGt,Kneecap,https://www.ticketmaster.se/event/kneecap-tickets/841242329?language=en-us,https://s1.ticketm.net/dam/a/933/7ddad2cb-140c-4c3f-a6d5-03fca1e2e933_RETINA_PORTRAIT_16_9.jpg,2026-11-09,19:30:00,onsale,Music,Other,Other,B-K,Stockholm,Frihamnsgatan 14,59.3417,18.11862,,,,Monday,November,11,2026,19
Z698xZq2Z16vovpkGM,"J. Cole: The Fall-Off Tour, Platinum Tickets",https://www.ticketmaster.se/event/j-cole-the-fall-off-tour-platinum-tickets-tickets/1441586337?language=en-us,https://s1.ticketm.net/dam/a/00a/087c7d8e-2940-4e0a-9600-f85e2193000a_EVENT_DETAIL_PAGE_16_9.jpg,2026-11-11,19:30:00,onsale,Music,Hip-Hop/Rap,Hip-Hop/Rap,,Stockholm,Globentorget 2,59.29416,18.08081,,,,Wednesday,November,11,2026,19
Z698xZq2Z16vp6GyJb,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-tickets/1587339998?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-11-12,18:30:00,onsale,Arts & Theatre,Theatre,Musical,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Thursday,November,11,2026,18
Z698xZq2Z16v4akafy,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-tickets/1549189539?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-11-13,18:30:00,onsale,Arts & Theatre,Theatre,Miscellaneous,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Friday,November,11,2026,18
Z698xZq2Z1kAejaCo,BENJAMIN INGROSSO | WHAT HAPPENS NEXT? | Platinum tickets,https://www.ticketmaster.se/event/benjamin-ingrosso-%7C-what-happens-next-%7C-platinum-tickets-tickets/142709391?language=en-us,https://s1.ticketm.net/dam/a/d86/a8e3f394-502b-42f4-ac39-d9b7cedbbd86_ARTIST_PAGE_3_2.jpg,2026-11-13,19:30:00,onsale,Music,Rock,Pop,,Stockholm,Globentorget 2,59.29416,18.08081,,,,Friday,November,11,2026,19
Z698xZq2Z1kq3vA8I,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-tickets/752045428?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-11-14,13:00:00,onsale,Arts & Theatre,Theatre,Miscellaneous,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Saturday,November,11,2026,13
Z698xZq2Z1kr6_zC7,BENJAMIN INGROSSO | WHAT HAPPENS NEXT? | Platinum tickets,https://www.ticketmaster.se/event/benjamin-ingrosso-%7C-what-happens-next-%7C-platinum-tickets-tickets/787678384?language=en-us,https://s1.ticketm.net/dam/a/d86/a8e3f394-502b-42f4-ac39-d9b7cedbbd86_ARTIST_PAGE_3_2.jpg,2026-11-14,19:30:00,onsale,Music,Rock,Pop,,Stockholm,Globentorget 2,59.29416,18.08081,,,,Saturday,November,11,2026,19
Z698xZq2Z1kxd0Eq0,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-tickets/883927764?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-11-14,19:30:00,onsale,Arts & Theatre,Theatre,Musical,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Saturday,November,11,2026,19
