event_id,name,date,time,status,segment,genre,venue_name,venue_lat,venue_lon,price_min,price_max,price_is_estimated,day_of_week,month_name,year,url,image_url
Z698xZq2Z1kjV77AZ,Bad Bunny - DeBÍ TiRAR MáS FOToS World Tour,2026-07-11,20:00:00,onsale,Music,Latin,Strawberry Arena,59.37254,18.00041,486,625,True,Saturday,July,2026,https://www.ticketmaster.se/event/bad-bunny-debi-tirar-mas-fotos-world-tour-biljetter/734104140,https://s1.ticketm.net/dam/a/ac0/5a0435d2-95f1-491d-911a-598d513e5ac0_SOURCE
Z698xZq2Z1kb0rboo,Ilana Glazer Live!,2026-07-16,19:00:00,onsale,Arts & Theatre,Comedy,Nya Cirkus,59.32458,18.0997,466,610,True,Thursday,July,2026,https://www.ticketmaster.se/event/ilana-glazer-live-biljetter/624798451,https://s1.ticketm.net/dam/e/842/9d7df84b-389b-4178-b048-3cea5c5dd842_RETINA_PORTRAIT_3_2.jpg
Z698xZq2Z1krAGV_4,"Robyn - the sexistential tour, Platinum Tickets",2026-07-16,19:30:00,onsale,Music,Rock,Avicii Arena,59.29416,18.08081,473,612,True,Thursday,July,2026,https://www.ticketmaster.se/event/robyn-the-sexistential-tour-platinumbiljetter-biljetter/785334655,https://s1.ticketm.net/dam/a/a21/75467e57-1e79-44b2-ba00-e3a27558ba21_SOURCE
Z698xZq2Z1k-OA9ZN,"Robyn - the sexistential tour, Platinum Tickets",2026-07-17,19:30:00,onsale,Music,Rock,Avicii Arena,59.29416,18.08081,728,819,True,Friday,July,2026,https://www.ticketmaster.se/event/robyn-the-sexistential-tour-platinumbiljetter-biljetter/860157023,https://s1.ticketm.net/dam/a/a21/75467e57-1e79-44b2-ba00-e3a27558ba21_SOURCE
Z698xZq2Z16vus77_4,"Robyn - the sexistential tour, Platinum Tickets",2026-07-18,19:30:00,onsale,Music,Rock,Avicii Arena,59.29416,18.08081,439,643,True,Saturday,July,2026,https://www.ticketmaster.se/event/robyn-the-sexistential-tour-platinumbiljetter-biljetter/1371104655,https://s1.ticketm.net/dam/a/a21/75467e57-1e79-44b2-ba00-e3a27558ba21_SOURCE
Z698xZq2Z16v_UrpqM,MAFFIA COMEDY SUPERWEEKEND,2026-07-18,20:00:00,onsale,Arts & Theatre,Comedy,Clarion Hotel Sign,59.99333,18.89062,524,675,True,Saturday,July,2026,https://www.ticketmaster.se/event/maffia-comedy-superweekend-biljetter/1676796777,https://s1.ticketm.net/dam/a/2f9/43412b6f-da4a-4529-afd0-31ba4b1162f9_RECOMENDATION_16_9.jpg
Z698xZq2Z16v3k_6og,Patti Smith Quartet,2026-07-22,19:30:00,onsale,Music,Rock,Cirkus,59.32457,18.09969,851,1127,True,Wednesday,July,2026,https://www.ticketmaster.se/event/patti-smith-quartet-biljetter/1486647475,https://s1.ticketm.net/dam/a/d59/9b49deea-7cf3-4ce9-9404-615c409d2d59_EVENT_DETAIL_PAGE_16_9.jpg
Z698xZq2Z1koE77q_,BEAT,2026-07-22,20:00:00,onsale,Music,Rock,Filadelfia Convention Center,59.33948,18.03484,553,705,True,Wednesday,July,2026,https://www.ticketmaster.se/event/beat-biljetter/467104759,https://s1.ticketm.net/dam/e/422/f4ef7916-bbb3-447b-aed1-b029a74ae422_RETINA_LANDSCAPE_16_9.jpg
Z698xZq2Z16vAUfy_p,Patti Smith Quartet,2026-07-23,19:30:00,onsale,Music,Rock,Cirkus,59.32457,18.09969,646,761,True,Thursday,July,2026,https://www.ticketmaster.se/event/patti-smith-quartet-biljetter/1176539656,https://s1.ticketm.net/dam/a/d59/9b49deea-7cf3-4ce9-9404-615c409d2d59_EVENT_DETAIL_PAGE_16_9.jpg
Z698xZq2Z16evoo8-Z,MAFFIA COMEDY SUPERWEEKEND,2026-07-25,20:00:00,onsale,Arts & Theatre,Comedy,Clarion Hotel Sign,59.99333,18.89062,483,695,True,Saturday,July,2026,https://www.ticketmaster.se/event/maffia-comedy-superweekend-biljetter/2051450840,https://s1.ticketm.net/dam/a/2f9/43412b6f-da4a-4529-afd0-31ba4b1162f9_RECOMENDATION_16_9.jpg
Z698xZq2Z1kCpuprk,Manchester United - Atlético De Madrid,2026-08-01,15:00:00,onsale,Sports,Soccer,Strawberry Arena,59.37254,18.00041,365,564,True,Saturday,August,2026,https://www.ticketmaster.se/event/manchester-united--atletico-de-madrid-biljetter/396356786,https://s1.ticketm.net/dam/e/97d/99970879-286a-4e87-85b4-42a369d8d97d_TABLET_LANDSCAPE_16_9.jpg
Z698xZq2Z16vpvF6Go,Manchester United – Atlético de Madrid | Suite & Lounge,2026-08-01,15:01:00,onsale,Sports,Soccer,Strawberry Arena,59.37254,18.00041,476,643,True,Saturday,August,2026,https://www.ticketmaster.se/event/manchester-united--atletico-de-madrid-%7C-loge--lounge-biljetter/1581207311,https://s1.ticketm.net/dam/a/261/e916b117-6c45-433b-85ac-de2b12a27261_RETINA_PORTRAIT_16_9.jpg
Z698xZq2Z16vZI-N0s,MAFFIA COMEDY SUPERWEEKEND med Sven Brundin m.fl,2026-08-01,20:00:00,onsale,Arts & Theatre,Comedy,Clarion Hotel Sign,59.99333,18.89062,471,524,True,Saturday,August,2026,https://www.ticketmaster.se/event/maffia-comedy-superweekend-med-sven-brundin-mfl-biljetter/1028863931,https://s1.ticketm.net/dam/a/2f9/43412b6f-da4a-4529-afd0-31ba4b1162f9_RECOMENDATION_16_9.jpg
Z698xZq2Z16vZsF3_S,Medium Steg 4,2026-08-07,16:00:00,onsale,Arts & Theatre,Magic & Illusion,Butik Labyrint,59.34264,18.03544,652,840,True,Friday,August,2026,https://www.ticketmaster.se/event/medium-steg-4-biljetter/1031212673,https://s1.ticketm.net/dam/c/049/f462b273-38a7-4d3d-b31a-af1b1e7c3049_105611_ARTIST_PAGE_3_2.jpg
Z698xZq2Z16vQ9e47N,The Weeknd: After Hours Til Dawn Tour,2026-08-08,19:30:00,onsale,Music,Other,Strawberry Arena,59.37254,18.00041,418,515,True,Saturday,August,2026,https://www.ticketmaster.se/event/the-weeknd-after-hours-til-dawn-tour-biljetter/1697095123,https://s1.ticketm.net/dam/e/741/9da569dc-8e30-46cf-88ce-23d2bc4cf741_RECOMENDATION_16_9.jpg
Z698xZq2Z1koove4F,The Weeknd: After Hours Til Dawn Tour | VIP Packages,2026-08-08,19:30:00,onsale,Music,Other,Strawberry Arena,59.37254,18.00041,687,744,True,Saturday,August,2026,https://www.ticketmaster.se/event/the-weeknd-after-hours-til-dawn-tour-%7C-vip-packages-biljetter/451042548,https://s1.ticketm.net/dam/a/a2f/64a76c7b-2486-4369-a51a-2b3e88977a2f_EVENT_DETAIL_PAGE_16_9.jpg
ZN98xZq2Z-nnYnSt3VynsQJIYJineZQ5jrb2j,The Weeknd: After Hours Til Dawn Tour | Hotel Packages,2026-08-08,19:31:00,onsale,Music,Hip-Hop/Rap,Strawberry Arena,59.37254,18.00041,405,562,True,Saturday,August,2026,https://www.travelcircus.se/the-weeknd-stockholm-ticketmaster?locale=sv_SE/date-time?event_date=2026-08-08&partner-referral=43e23bb02198a301&utm_campaign=the-weeknd-stockholm-ticketmaster&utm_source=the+weekend&utm_medium=travelcircus-affiliate,https://s1.ticketm.net/dam/a/966/779d1731-4094-4a97-bc16-1341dcb41966_ARTIST_PAGE_3_2.jpg
Zh98xZq2Z-nnYnStpVineZQ5jrb2j,The Weeknd: After Hours Til Dawn Tour | Strawberry Arena Premium Experience,2026-08-08,19:31:00,onsale,Music,Hip-Hop/Rap,Strawberry Arena,59.37254,18.00041,726,784,True,Saturday,August,2026,https://www.ticketmaster.se/explore/the-weeknd-premium-experience-8,https://s1.ticketm.net/dam/a/a2f/64a76c7b-2486-4369-a51a-2b3e88977a2f_EVENT_DETAIL_PAGE_16_9.jpg
Z698xZq2Z16veAPEk_,MAFFIA COMEDY SUPERWEEKEND med Shanthi Rydwall Menon m.fl,2026-08-08,20:00:00,onsale,Arts & Theatre,Comedy,Clarion Hotel Sign,59.99333,18.89062,736,849,True,Saturday,August,2026,https://www.ticketmaster.se/event/maffia-comedy-superweekend-med-shanthi-rydwall-menon-mfl-biljetter/1085967199,https://s1.ticketm.net/dam/a/2f9/43412b6f-da4a-4529-afd0-31ba4b1162f9_RECOMENDATION_16_9.jpg
Z698xZq2Z1k8UOe0S,The Weeknd: After Hours Til Dawn Tour,2026-08-09,19:30:00,onsale,Music,Other,Strawberry Arena,59.37254,18.00041,603,879,True,Sunday,August,2026,https://www.ticketmaster.se/event/the-weeknd-after-hours-til-dawn-tour-biljetter/436802933,https://s1.ticketm.net/dam/a/a2f/64a76c7b-2486-4369-a51a-2b3e88977a2f_EVENT_DETAIL_PAGE_16_9.jpg
Z698xZq2Z1kAz3evg,The Weeknd: After Hours Til Dawn Tour | VIP Packages,2026-08-09,19:30:00,onsale,Music,Other,Strawberry Arena,59.37254,18.00041,638,929,True,Sunday,August,2026,https://www.ticketmaster.se/event/the-weeknd-after-hours-til-dawn-tour-%7C-vip-packages-biljetter/178482075,https://s1.ticketm.net/dam/a/a2f/64a76c7b-2486-4369-a51a-2b3e88977a2f_EVENT_DETAIL_PAGE_16_9.jpg
ZN98xZq2Z-nnYnSt3VynsQJIYJindZQ5jrb2j,The Weeknd: After Hours Til Dawn Tour | Hotel Packages,2026-08-09,19:31:00,onsale,Music,Hip-Hop/Rap,Strawberry Arena,59.37254,18.00041,852,927,True,Sunday,August,2026,https://www.travelcircus.se/the-weeknd-stockholm-ticketmaster?locale=sv_SE/date-time?event_date=2026-08-09&partner-referral=43e23bb02198a301&utm_campaign=the-weeknd-stockholm-ticketmaster&utm_source=the+weekend&utm_medium=travelcircus-affiliate,https://s1.ticketm.net/dam/a/966/779d1731-4094-4a97-bc16-1341dcb41966_ARTIST_PAGE_3_2.jpg
ZO98xZq2Z-nnYnSt3VynspVindZQ5jrb2j,The Weeknd: After Hours Til Dawn Tour | Strawberry Arena Premium Experience,2026-08-09,19:31:00,onsale,Music,Hip-Hop/Rap,Strawberry Arena,59.37254,18.00041,675,859,True,Sunday,August,2026,https://www.ticketmaster.se/explore/the-weeknd-premium-experience-9,https://s1.ticketm.net/dam/a/a2f/64a76c7b-2486-4369-a51a-2b3e88977a2f_EVENT_DETAIL_PAGE_16_9.jpg
Z698xZq2Z16vjwQ4_6,The Weeknd : After Hours Til Dawn Tour,2026-08-10,19:30:00,onsale,Music,Hip-Hop/Rap,Strawberry Arena,59.37254,18.00041,719,870,True,Monday,August,2026,https://www.ticketmaster.se/event/the-weeknd-after-hours-til-dawn-tour-biljetter/1732695647,https://s1.ticketm.net/dam/a/a2f/64a76c7b-2486-4369-a51a-2b3e88977a2f_EVENT_DETAIL_PAGE_16_9.jpg
Z698xZq2Z1kp8qdk_,The Weeknd: After Hours Til Dawn Tour | VIP Packages,2026-08-10,19:30:00,onsale,Music,Hip-Hop/Rap,Strawberry Arena,59.37254,18.00041,350,631,True,Monday,August,2026,https://www.ticketmaster.se/event/the-weeknd-after-hours-til-dawn-tour-%7C-vip-packages-biljetter/590743199,https://s1.ticketm.net/dam/a/a2f/64a76c7b-2486-4369-a51a-2b3e88977a2f_EVENT_DETAIL_PAGE_16_9.jpg
ZN98xZq2Z-nnYnSt3VynsQJIYJin7ZQ5jrb2j,The Weeknd: After Hours Til Dawn Tour | Hotel Packages,2026-08-10,19:31:00,onsale,Music,Hip-Hop/Rap,Strawberry Arena,59.37254,18.00041,671,858,True,Monday,August,2026,https://www.travelcircus.se/the-weeknd-stockholm-ticketmaster?locale=sv_SE/date-time?event_date=2026-08-10&partner-referral=43e23bb02198a301&utm_campaign=the-weeknd-stockholm-ticketmaster&utm_source=the+weekend&utm_medium=travelcircus-affiliate,https://s1.ticketm.net/dam/a/966/779d1731-4094-4a97-bc16-1341dcb41966_ARTIST_PAGE_3_2.jpg
ZO98xZq2Z-nnYnSt3VynspVin7ZQ5jrb2j,The Weeknd: After Hours Til Dawn Tour | Strawberry Arena Premium Experience,2026-08-10,19:31:00,onsale,Music,Hip-Hop/Rap,Strawberry Arena,59.37254,18.00041,698,802,True,Monday,August,2026,https://www.ticketmaster.se/explore/the-weeknd-premium-experience-10,https://s1.ticketm.net/dam/a/a2f/64a76c7b-2486-4369-a51a-2b3e88977a2f_EVENT_DETAIL_PAGE_16_9.jpg
Z698xZq2Z16vjy47jJ,The Weeknd I Strawberry Arena Premium Experience - Premium 33,2026-08-10,00:00:00,onsale,Music,Hip-Hop/Rap,Strawberry Arena,59.37254,18.00041,417,520,True,Monday,August,2026,https://www.ticketmaster.se/event/the-weeknd-i-strawberry-arena-premium-experience-premium-33-biljetter/1739544726,https://s1.ticketm.net/dam/e/715/b5b43b5c-f358-4b27-9d00-d2d47da25715_RECOMENDATION_16_9.jpg
Z698xZq2Z1kada7aE,MAFFIA COMEDY SUPERWEEKEND med Simon Garshasebi m.fl,2026-08-15,20:00:00,onsale,Arts & Theatre,Comedy,Clarion Hotel Sign,59.99333,18.89062,625,745,True,Saturday,August,2026,https://www.ticketmaster.se/event/maffia-comedy-superweekend-med-simon-garshasebi-mfl-biljetter/243244267,https://s1.ticketm.net/dam/a/2f9/43412b6f-da4a-4529-afd0-31ba4b1162f9_RECOMENDATION_16_9.jpg
Z698xZq2Z1kpFvNZa,MAMMA MIA! THE PARTY,2026-08-20,18:30:00,onsale,Arts & Theatre,Theatre,Tyrol,59.324127,18.096259,268,455,True,Thursday,August,2026,https://www.ticketmaster.se/event/mamma-mia-the-party-biljetter/588063009,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg
Z698xZq2Z16vPPoa4t,MAMMA MIA! THE PARTY,2026-08-21,18:30:00,onsale,Arts & Theatre,Theatre,Tyrol,59.324127,18.096259,483,769,True,Friday,August,2026,https://www.ticketmaster.se/event/mamma-mia-the-party-biljetter/1965449569,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg
Z698xZq2Z1kjJ08FI,Veronica Maggio,2026-08-22,18:00:00,onsale,Music,Rock,Stockholms Stadion,59.34677,18.08075,609,715,True,Saturday,August,2026,https://www.ticketmaster.se/event/veronica-maggio-biljetter/726910228,https://s1.ticketm.net/dam/e/65f/79ab57b6-09a9-404f-94f1-21797670e65f_RETINA_LANDSCAPE_16_9.jpg
Z698xZq2Z1kod-tG7,MAMMA MIA! THE PARTY,2026-08-22,19:30:00,onsale,Arts & Theatre,Theatre,Tyrol,59.324127,18.096259,602,852,True,Saturday,August,2026,https://www.ticketmaster.se/event/mamma-mia-the-party-biljetter/443869304,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg
Z698xZq2Z1kvfG_OA,MAFFIA COMEDY SUPERWEEKEND med Elina Du Rietz m.fl,2026-08-22,20:00:00,onsale,Arts & Theatre,Comedy,Clarion Hotel Sign,59.99333,18.89062,713,836,True,Saturday,August,2026,https://www.ticketmaster.se/event/maffia-comedy-superweekend-med-elina-du-rietz-mfl-biljetter/54319805,https://s1.ticketm.net/dam/a/2f9/43412b6f-da4a-4529-afd0-31ba4b1162f9_RECOMENDATION_16_9.jpg
Z698xZq2Z16vC9GO4b," Emmylou Harris, Platinum Tickets",2026-08-26,19:30:00,onsale,Music,Folk,Avicii Arena,59.29416,18.08081,864,1040,True,Wednesday,August,2026,https://www.ticketmaster.se/event/emmylou-harris-platinumbiljetter-biljetter/1397320558,https://s1.ticketm.net/dam/a/818/00d800c2-1a98-459f-ba11-24ebbe5ed818_SOURCE
Z698xZq2Z16vPPvFuV,Deafheaven,2026-08-26,20:00:00,onsale,Music,Rock,Slaktkyrkan,59.29224,18.08012,536,804,True,Wednesday,August,2026,https://www.ticketmaster.se/event/deafheaven-biljetter/1965048374,https://s1.ticketm.net/dam/a/5b9/aa39a70d-7fc7-41dc-b5e6-94032082f5b9_RECOMENDATION_16_9.jpg
Z698xZq2Z1kadbpGx,MAMMA MIA! THE PARTY,2026-08-27,18:30:00,onsale,Arts & Theatre,Theatre,Tyrol,59.324127,18.096259,705,839,True,Thursday,August,2026,https://www.ticketmaster.se/event/mamma-mia-the-party-biljetter/243616322,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg
Z698xZq2Z1kfpJ9xe,MAMMA MIA! THE PARTY,2026-08-28,18:30:00,onsale,Arts & Theatre,Theatre,Tyrol,59.324127,18.096259,283,378,True,Friday,August,2026,https://www.ticketmaster.se/event/mamma-mia-the-party-biljetter/516997882,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg
Z698xZq2Z16vaoCv4N,MAMMA MIA! THE PARTY,2026-08-29,19:30:00,onsale,Arts & Theatre,Theatre,Tyrol,59.324127,18.096259,613,716,True,Saturday,August,2026,https://www.ticketmaster.se/event/mamma-mia-the-party-biljetter/1251381563,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg
Z698xZq2Z16vbM-J18,MAFFIA COMEDY SUPERWEEKEND,2026-08-29,20:00:00,onsale,Arts & Theatre,Comedy,Clarion Hotel Sign,59.99333,18.89062,661,876,True,Saturday,August,2026,https://www.ticketmaster.se/event/maffia-comedy-superweekend-biljetter/1637866290,https://s1.ticketm.net/dam/a/2f9/43412b6f-da4a-4529-afd0-31ba4b1162f9_RECOMENDATION_16_9.jpg
Z698xZq2Z16v4ax3_a,MAMMA MIA! THE PARTY,2026-09-03,18:30:00,onsale,Arts & Theatre,Theatre,Tyrol,59.324127,18.096259,379,483,True,Thursday,September,2026,https://www.ticketmaster.se/event/mamma-mia-the-party-biljetter/1549892649,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg
Z698xZq2Z1kqJ1aqw,Slutspelat – Ett komiskt sorgearbete,2026-09-03,19:30:00,onsale,Arts & Theatre,Theatre,Rival,59.31816,18.06364,368,446,True,Thursday,September,2026,https://www.ticketmaster.se/event/slutspelat--ett-komiskt-sorgearbete-biljetter/766289772,https://s1.ticketm.net/dam/a/36f/6947ae02-e3fd-4e55-93cc-115dab4a236f_SOURCE
Z698xZq2Z1kf60fFY,MAMMA MIA! THE PARTY,2026-09-04,18:30:00,onsale,Arts & Theatre,Theatre,Tyrol,59.324127,18.096259,423,694,True,Friday,September,2026,https://www.ticketmaster.se/event/mamma-mia-the-party-biljetter/507914230,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg
Z698xZq2Z1kee_e09,Slutspelat – Ett komiskt sorgearbete,2026-09-04,19:30:00,onsale,Arts & Theatre,Theatre,Rival,59.31816,18.06364,354,570,True,Friday,September,2026,https://www.ticketmaster.se/event/slutspelat--ett-komiskt-sorgearbete-biljetter/82642917,https://s1.ticketm.net/dam/a/36f/6947ae02-e3fd-4e55-93cc-115dab4a236f_SOURCE
Z698xZq2Z1k-81vv_,Slutspelat – Ett komiskt sorgearbete,2026-09-05,19:30:00,onsale,Arts & Theatre,Theatre,Rival,59.31816,18.06364,729,1017,True,Saturday,September,2026,https://www.ticketmaster.se/event/slutspelat--ett-komiskt-sorgearbete-biljetter/850281059,https://s1.ticketm.net/dam/a/36f/6947ae02-e3fd-4e55-93cc-115dab4a236f_SOURCE
Z698xZq2Z1kxv8JfI,MAMMA MIA! THE PARTY,2026-09-05,19:30:00,onsale,Arts & Theatre,Theatre,Tyrol,59.324127,18.096259,663,759,True,Saturday,September,2026,https://www.ticketmaster.se/event/mamma-mia-the-party-biljetter/881426528,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg
Z698xZq2Z16vjYuwep,MAFFIA COMEDY SUPERWEEKEND,2026-09-05,20:00:00,onsale,Arts & Theatre,Comedy,Clarion Hotel Sign,59.99333,18.89062,471,728,True,Saturday,September,2026,https://www.ticketmaster.se/event/maffia-comedy-superweekend-biljetter/1730372096,https://s1.ticketm.net/dam/a/2f9/43412b6f-da4a-4529-afd0-31ba4b1162f9_RECOMENDATION_16_9.jpg
Z698xZq2Z16v-dOIvz,FEAR FACTORY,2026-09-08,19:00:00,onsale,Music,Rock,"Fryshuset, Klubben",59.30092,18.09017,729,796,True,Tuesday,September,2026,https://www.ticketmaster.se/event/fear-factory-biljetter/1843828078,https://s1.ticketm.net/dam/e/de9/52b4bc9c-75f7-4438-8cf4-41a79c71cde9_RETINA_PORTRAIT_3_2.jpg
Z698xZq2Z1k8KoPP-,Medborgare Nûjen,2026-09-08,19:30:00,onsale,Arts & Theatre,Comedy,Rival,59.31816,18.06364,478,546,True,Tuesday,September,2026,https://www.ticketmaster.se/event/medborgare-nujen-biljetter/413465961,https://s1.ticketm.net/dam/e/d7a/4595e4b0-de00-4930-8ebe-d7040c61ad7a_TABLET_LANDSCAPE_LARGE_16_9.jpg
Z698xZq2Z16v1b_bkZ,The Waterboys – Fisherman’s Blues Revue featuring Steve Earle,2026-09-08,20:00:00,onsale,Music,Rock,Filadelfia Convention Center,59.33948,18.03484,899,1140,True,Tuesday,September,2026,https://www.ticketmaster.se/event/the-waterboys--fishermans-blues-revue-featuring-steve-earle-biljetter/1298658180,https://s1.ticketm.net/dam/a/cb3/47e13d69-f5e9-4480-84d0-4521a6ecfcb3_RETINA_PORTRAIT_3_2.jpg
Z698xZq2Z16vQK_M13,Medborgare Nûjen,2026-09-09,19:30:00,onsale,Arts & Theatre,Comedy,Rival,59.31816,18.06364,569,814,True,Wednesday,September,2026,https://www.ticketmaster.se/event/medborgare-nujen-biljetter/1693677292,https://s1.ticketm.net/dam/e/859/dd3cefb7-67b5-4d5e-be76-ad0d5639b859_SOURCE
Z698xZq2Z1krdC8Zp,MAMMA MIA! THE PARTY,2026-09-11,18:30:00,onsale,Arts & Theatre,Theatre,Tyrol,59.324127,18.096259,300,566,True,Friday,September,2026,https://www.ticketmaster.se/event/mamma-mia-the-party-biljetter/783390016,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg
Z698xZq2Z16vZgAVx_,Vafalls Live med Emil Hansius & Hampus Hedström,2026-09-11,19:30:00,onsale,Arts & Theatre,Theatre,Rival,59.31816,18.06364,610,826,True,Friday,September,2026,https://www.ticketmaster.se/event/vafalls-live-med-emil-hansius--hampus-hedstrom-biljetter/1035174899,https://s1.ticketm.net/dam/a/d00/52b14c08-747c-424e-b598-8c28ae20cd00_RECOMENDATION_16_9.jpg
Z698xZq2Z16v0wPb14,Comedy Store,2026-09-11,20:00:00,onsale,Arts & Theatre,Comedy,The Laugh House på Scandic Klara,59.33397,18.06195,517,635,True,Friday,September,2026,https://www.ticketmaster.se/event/comedy-store-biljetter/1932958295,https://s1.ticketm.net/dam/a/c84/3cbb4874-e6ce-493e-9b2e-98d7b6bf0c84_RETINA_PORTRAIT_3_2.jpg
Z698xZq2Z1kjxbfud,MAMMA MIA! THE PARTY,2026-09-12,13:00:00,onsale,Arts & Theatre,Theatre,Tyrol,59.324127,18.096259,494,722,True,Saturday,September,2026,https://www.ticketmaster.se/event/mamma-mia-the-party-biljetter/722614343,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg
Z698xZq2Z1k0pffae,Vafalls Live med Emil Hansius & Hampus Hedström,2026-09-12,16:00:00,onsale,Arts & Theatre,Theatre,Rival,59.31816,18.06364,401,471,True,Saturday,September,2026,https://www.ticketmaster.se/event/vafalls-live-med-emil-hansius--hampus-hedstrom-biljetter/916514242,https://s1.ticketm.net/dam/a/d00/52b14c08-747c-424e-b598-8c28ae20cd00_RECOMENDATION_16_9.jpg
Z698xZq2Z16vaY_Y4b,MAMMA MIA! THE PARTY,2026-09-12,19:30:00,onsale,Arts & Theatre,Theatre,Tyrol,59.324127,18.096259,390,621,True,Saturday,September,2026,https://www.ticketmaster.se/event/mamma-mia-the-party-biljetter/1270670558,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg
Z698xZq2Z1k334aG9,Vafalls Live med Emil Hansius & Hampus Hedström,2026-09-12,19:30:00,onsale,Arts & Theatre,Theatre,Rival,59.31816,18.06364,722,992,True,Saturday,September,2026,https://www.ticketmaster.se/event/vafalls-live-med-emil-hansius--hampus-hedstrom-biljetter/492549317,https://s1.ticketm.net/dam/a/d00/52b14c08-747c-424e-b598-8c28ae20cd00_RECOMENDATION_16_9.jpg
Z698xZq2Z16vbza-_U,MAFFIA COMEDY SUPERWEEKEND,2026-09-12,20:00:00,onsale,Arts & Theatre,Comedy,Clarion Hotel Sign,59.99333,18.89062,729,814,True,Saturday,September,2026,https://www.ticketmaster.se/event/maffia-comedy-superweekend-biljetter/1638261676,https://s1.ticketm.net/dam/a/2f9/43412b6f-da4a-4529-afd0-31ba4b1162f9_RECOMENDATION_16_9.jpg
Z698xZq2Z1k7yOUfy,Black Moose,2026-09-12,22:00:00,onsale,Music,Hip-Hop/Rap,Biblioteket Live,59.31482,18.07192,526,658,True,Saturday,September,2026,https://www.ticketmaster.se/event/black-moose-biljetter/139836539,https://s1.ticketm.net/dam/a/298/0148a7d0-7953-4268-86f9-a87a2ad08298_RETINA_PORTRAIT_16_9.jpg
Z698xZq2Z16v14ftqt,Megan Moroney - The Cloud 9 Tour,2026-09-15,19:30:00,onsale,Music,Other,Cirkus,59.32457,18.09969,899,1183,True,Tuesday,September,2026,https://www.ticketmaster.se/event/megan-moroney-the-cloud-9-tour-biljetter/1295529769,https://s1.ticketm.net/dam/a/978/a19c24e8-29aa-4024-9038-a20553d0b978_EVENT_DETAIL_PAGE_16_9.jpg
Z698xZq2Z16vO6epjf,Alison Moyet,2026-09-16,19:30:00,onsale,Music,Other,Cirkus,59.32457,18.09969,682,941,True,Wednesday,September,2026,https://www.ticketmaster.se/event/alison-moyet-biljetter/1807096714,https://s1.ticketm.net/dam/e/4da/f0b02fe8-bfc6-4a59-9b0e-ce62cee284da_EVENT_DETAIL_PAGE_16_9.jpg
Z698xZq2Z16vv_CKOS,MAMMA MIA! THE PARTY,2026-09-17,18:30:00,onsale,Arts & Theatre,Theatre,Tyrol,59.324127,18.096259,513,760,True,Thursday,September,2026,https://www.ticketmaster.se/event/mamma-mia-the-party-biljetter/1059393833,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg
Z698xZq2Z16v0dkeOa,MAMMA MIA! THE PARTY,2026-09-18,18:30:00,onsale,Arts & Theatre,Theatre,Tyrol,59.324127,18.096259,740,886,True,Friday,September,2026,https://www.ticketmaster.se/event/mamma-mia-the-party-biljetter/1903182809,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg
Z698xZq2Z1kbAQb8Y,MAMMA MIA! THE PARTY,2026-09-19,13:00:00,onsale,Arts & Theatre,Theatre,Tyrol,59.324127,18.096259,388,465,True,Saturday,September,2026,https://www.ticketmaster.se/event/mamma-mia-the-party-biljetter/605698430,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg
